"1041"	"4.590909090909091"
"3451"	"4.545454545454546"
"1178"	"4.541666666666667"
"1104"	"4.475"
"2360"	"4.458333333333333"
"1217"	"4.433333333333334"
"318"	"4.429022082018927"
"951"	"4.392857142857143"
"922"	"4.333333333333333"
"3468"	"4.333333333333333"
"3435"	"4.323529411764706"
"905"	"4.321428571428571"
"898"	"4.310344827586207"
"7156"	"4.3076923076923075"
"176"	"4.3076923076923075"
"1209"	"4.305555555555555"
"475"	"4.3"
"1204"	"4.3"
"246"	"4.293103448275862"
"80906"	"4.291666666666667"
"858"	"4.2890625"
"1235"	"4.288461538461538"
"168252"	"4.28"
"2959"	"4.272935779816514"
"1276"	"4.271929824561403"
"750"	"4.268041237113402"
"1248"	"4.264705882352941"
"904"	"4.261904761904762"
"1221"	"4.25968992248062"
"48516"	"4.252336448598131"
"930"	"4.25"
"3508"	"4.25"
"3429"	"4.25"
"1719"	"4.25"
"1267"	"4.25"
"1213"	"4.25"
"912"	"4.24"
"58559"	"4.238255033557047"
"50"	"4.237745098039215"
"1197"	"4.232394366197183"
"260"	"4.231075697211155"
"3030"	"4.230769230769231"
"926"	"4.229166666666667"
"1212"	"4.229166666666667"
"28"	"4.2272727272727275"
"527"	"4.225"
"1245"	"4.225"
"1237"	"4.222222222222222"
"3275"	"4.22093023255814"
"1208"	"4.219626168224299"
"306"	"4.21875"
"933"	"4.217391304347826"
"2329"	"4.217054263565892"
"1196"	"4.2156398104265405"
"4144"	"4.214285714285714"
"1233"	"4.2125"
"1252"	"4.211864406779661"
"1283"	"4.2105263157894735"
"1198"	"4.2075"
"3730"	"4.205882352941177"
"162"	"4.205882352941177"
"1193"	"4.203007518796992"
"1089"	"4.202290076335878"
"296"	"4.197068403908795"
"2571"	"4.192446043165468"
"4967"	"4.1923076923076925"
"2019"	"4.1875"
"1945"	"4.1875"
"1228"	"4.1875"
"908"	"4.184210526315789"
"1225"	"4.184210526315789"
"4973"	"4.183333333333334"
"994"	"4.181818181818182"
"55442"	"4.181818181818182"
"4642"	"4.181818181818182"
"2921"	"4.181818181818182"
"1950"	"4.181818181818182"
"1199"	"4.177966101694915"
"2160"	"4.171875"
"1242"	"4.170731707317073"
"913"	"4.170454545454546"
"928"	"4.166666666666667"
"3246"	"4.166666666666667"
"2565"	"4.166666666666667"
"115569"	"4.166666666666667"
"356"	"4.164133738601824"
"1172"	"4.161764705882353"
"1136"	"4.161764705882353"
"593"	"4.161290322580645"
"7361"	"4.1603053435114505"
"57669"	"4.158536585365853"
"800"	"4.157894736842105"
"3083"	"4.157894736842105"
"142488"	"4.157894736842105"
"5690"	"4.15625"
"122926"	"4.15625"
"104879"	"4.15625"
"4011"	"4.155913978494624"
"5618"	"4.155172413793103"
"3681"	"4.151515151515151"
"1203"	"4.149122807017544"
"3147"	"4.148648648648648"
"741"	"4.148148148148148"
"2324"	"4.1477272727272725"
"6016"	"4.1466666666666665"
"2028"	"4.1462765957446805"
"3037"	"4.145833333333333"
"1201"	"4.145833333333333"
"56782"	"4.142857142857143"
"2067"	"4.142857142857143"
"1284"	"4.142857142857143"
"1210"	"4.137755102040816"
"68157"	"4.136363636363637"
"64716"	"4.136363636363637"
"3836"	"4.133333333333334"
"1281"	"4.133333333333334"
"1262"	"4.127906976744186"
"4499"	"4.125"
"3972"	"4.125"
"3089"	"4.125"
"2318"	"4.125"
"1277"	"4.125"
"4226"	"4.122641509433962"
"1250"	"4.122222222222222"
"1272"	"4.121212121212121"
"1207"	"4.120689655172414"
"7153"	"4.118918918918919"
"44555"	"4.117647058823529"
"608"	"4.116022099447513"
"3213"	"4.115384615384615"
"1266"	"4.111111111111111"
"78499"	"4.109090909090909"
"5995"	"4.108695652173913"
"92259"	"4.108108108108108"
"98961"	"4.107142857142857"
"4993"	"4.106060606060606"
"1244"	"4.106060606060606"
"111"	"4.105769230769231"
"541"	"4.100806451612903"
"1103"	"4.1"
"1086"	"4.1"
"1222"	"4.098039215686274"
"720"	"4.092592592592593"
"3741"	"4.090909090909091"
"3503"	"4.090909090909091"
"3359"	"4.090909090909091"
"1131"	"4.090909090909091"
"2502"	"4.090425531914893"
"27773"	"4.089743589743589"
"1223"	"4.089285714285714"
"33660"	"4.088235294117647"
"954"	"4.083333333333333"
"72226"	"4.083333333333333"
"1258"	"4.08256880733945"
"1704"	"4.078014184397163"
"280"	"4.076923076923077"
"1673"	"4.076923076923077"
"31658"	"4.075"
"899"	"4.074468085106383"
"38061"	"4.071428571428571"
"1251"	"4.071428571428571"
"1249"	"4.071428571428571"
"1084"	"4.071428571428571"
"3507"	"4.066666666666666"
"79132"	"4.066433566433567"
"1247"	"4.063291139240507"
"6350"	"4.0625"
"1227"	"4.0625"
"1617"	"4.061855670103093"
"54997"	"4.06"
"69481"	"4.0588235294117645"
"26662"	"4.0588235294117645"
"2398"	"4.0588235294117645"
"916"	"4.0576923076923075"
"60069"	"4.0576923076923075"
"2858"	"4.056372549019608"
"2788"	"4.053571428571429"
"3328"	"4.052631578947368"
"2542"	"4.052238805970149"
"2761"	"4.051282051282051"
"112852"	"4.0508474576271185"
"105504"	"4.0476190476190474"
"1291"	"4.046428571428572"
"965"	"4.045454545454546"
"89904"	"4.045454545454546"
"54190"	"4.045454545454546"
"1273"	"4.045454545454546"
"1261"	"4.044117647058823"
"923"	"4.043478260869565"
"81845"	"4.043103448275862"
"914"	"4.042857142857143"
"215"	"4.041666666666667"
"112552"	"4.0394736842105265"
"778"	"4.03921568627451"
"1215"	"4.03921568627451"
"77455"	"4.038461538461538"
"7482"	"4.038461538461538"
"1957"	"4.038461538461538"
"1270"	"4.038011695906433"
"3703"	"4.0375"
"3424"	"4.037037037037037"
"1219"	"4.036144578313253"
"6440"	"4.035714285714286"
"5878"	"4.035714285714286"
"290"	"4.035714285714286"
"1148"	"4.035714285714286"
"953"	"4.0344827586206895"
"6711"	"4.033783783783784"
"110"	"4.031645569620253"
"2313"	"4.029411764705882"
"1303"	"4.029411764705882"
"44195"	"4.027777777777778"
"58"	"4.027027027027027"
"55118"	"4.026315789473684"
"2686"	"4.026315789473684"
"903"	"4.025"
"7371"	"4.025"
"308"	"4.025"
"122916"	"4.025"
"93840"	"4.0227272727272725"
"3504"	"4.0227272727272725"
"74458"	"4.022388059701493"
"5952"	"4.0212765957446805"
"116797"	"4.02"
"293"	"4.018796992481203"
"6787"	"4.018518518518518"
"1299"	"4.017857142857143"
"1288"	"4.015151515151516"
"29"	"4.0131578947368425"
"910"	"4.01"
"8874"	"4.0064935064935066"
"48780"	"4.0055555555555555"
"1387"	"4.0054945054945055"
"1259"	"4.0054945054945055"
"68954"	"4.004761904761905"
"91077"	"4.0"
"866"	"4.0"
"7099"	"4.0"
"65261"	"4.0"
"51255"	"4.0"
"4995"	"4.0"
"3683"	"4.0"
"3260"	"4.0"
"3062"	"4.0"
"27801"	"4.0"
"2731"	"4.0"
"2692"	"4.0"
"2020"	"4.0"
"1956"	"4.0"
"1834"	"4.0"
"1411"	"4.0"
"1357"	"4.0"
"134130"	"4.0"
"122912"	"4.0"
"1224"	"4.0"
"1218"	"4.0"
"1189"	"4.0"
"106918"	"4.0"
"1206"	"3.995833333333333"
"91529"	"3.9934210526315788"
"109487"	"3.993150684931507"
"1278"	"3.9927536231884058"
"457"	"3.9921052631578946"
"1394"	"3.9913793103448274"
"81834"	"3.9893617021276597"
"60684"	"3.988372093023256"
"8950"	"3.986842105263158"
"119145"	"3.986111111111111"
"1090"	"3.984126984126984"
"88163"	"3.9838709677419355"
"32"	"3.983050847457627"
"97304"	"3.982142857142857"
"4878"	"3.981651376146789"
"164179"	"3.980769230769231"
"2186"	"3.98"
"111759"	"3.977272727272727"
"1234"	"3.9765625"
"47"	"3.9753694581280787"
"7387"	"3.975"
"48738"	"3.975"
"3910"	"3.975"
"175"	"3.975"
"6502"	"3.9741379310344827"
"2804"	"3.9727272727272727"
"589"	"3.970982142857143"
"969"	"3.9705882352941178"
"106100"	"3.9705882352941178"
"2300"	"3.9696969696969697"
"1214"	"3.969178082191781"
"68237"	"3.96875"
"2944"	"3.96875"
"1243"	"3.96875"
"1884"	"3.967391304347826"
"86"	"3.966666666666667"
"714"	"3.966666666666667"
"1845"	"3.966666666666667"
"1344"	"3.9642857142857144"
"1200"	"3.9642857142857144"
"909"	"3.962962962962963"
"6874"	"3.9618320610687023"
"5072"	"3.9615384615384617"
"2580"	"3.9615384615384617"
"148626"	"3.9615384615384617"
"6377"	"3.9609929078014185"
"5971"	"3.9594594594594597"
"1246"	"3.9593023255813953"
"8370"	"3.9583333333333335"
"3000"	"3.9583333333333335"
"80489"	"3.9545454545454546"
"59387"	"3.9545454545454546"
"3783"	"3.9545454545454546"
"2997"	"3.9545454545454546"
"1952"	"3.9545454545454546"
"1944"	"3.9545454545454546"
"1653"	"3.953488372093023"
"5225"	"3.9523809523809526"
"84152"	"3.95"
"6807"	"3.95"
"1292"	"3.95"
"2289"	"3.9473684210526314"
"6"	"3.946078431372549"
"64614"	"3.9456521739130435"
"5902"	"3.9456521739130435"
"2076"	"3.9456521739130435"
"48774"	"3.9453125"
"5291"	"3.9444444444444446"
